id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
2292	Coleslaw facile	750g.com	https://www.750g.com/coleslaw-r58983.htm	15	4 servings	https://static.750g.com/images/600-600/14a4433f068cc5e2d3eb5dbd1d0e2be2/coleslaw-facile.png	not_given	Step 1 :Finely mince the cabbage and carrots. Cut the onion into thin rings.Mix the cabbage, carrots, onion and parsley in a large bowl.2nd step :Prepare the sauce by mixing mayonnaise, vinegar and sugar.Salt and pepper.Step 3:Mix the sauce and the vegetables then let stand at least 30 minutes before serving.	10
2293	Coleslaw allégé au yaourt nature	750g.com	https://www.750g.com/coleslaw-r21062.htm	15	4 servings	https://static.750g.com/images/600-600/fe8da50c7cd27ed0470f2d6d502d1dfb/coleslaw.jpg	not_given	Step 1 :Cut into thin strips the cabbage and onion or grate them in the robot. Strong the carrots. In a bowl, pour the vinegar, sugar, mayonnaise and yogurt.Season and mix. Add the vegetables and grapes.Stir, place 2 or 3 hours in the refrigerator.	10
2294	Salade de coleslaw au chou rouge et aux carottes	750g.com	https://www.750g.com/salade-de-coleslaw-au-chou-rouge-et-aux-carottes-r33536.htm	10	4 servings	https://static.750g.com/images/600-600/28b3d174e7219f798ac50a779cf0f9c5/salade-de-coleslaw-au-chou-rouge-et-aux-carottes.png	not_given	Step 1 :Put all the vegetables in a large bowl.Add the old -fashioned mustard, ground pepper and mayonnaise and mix all the ingredients using a large spoon until carrots and cabbage are well covered with the mixture..2nd step :Transfer in a large dish to serve, cover with a food plastic film and put in the refrigerator until serving.The Coleslaw keeps 2 to 3 days in the refrigerator	7
2295	Le coleslaw de Diana	750g.com	https://www.750g.com/le-coleslaw-de-diana-r42691.htm	20	4 servings	https://static.750g.com/images/600-600/be4d316644fca8c7cd14ec867268f871/le-coleslaw-de-diana.png	not_given	Step 1 :Grate the carrot, the Gruyère and the onion.2nd step :Mince the cabbage in very thin strips _with a larger grater, or with a knife_.Step 3:Peel the nuts and grind them into small pieces.Step 4:Cut the pepper into small dice.Step 5:Put all these ingredients in a bowl, with raisins.Step 6:Prepare the seasoning and incorporate it into the salad by mixing well. Look for several hours in the fridge for the flavors of the ingredients to meet. Bon appetite!	15
2296	Worstebroodjes _Pays-Bas_	750g.com	https://www.750g.com/worstebroodjes-pays-bas-r16465.htm	70.0	4 servings	https://static.750g.com/images/600-600/2c377cee7cf60f912b3394d8d2316939/worstebroodjes-pays-bas.jpg	not_given	Step 1 :Prepare the bread dough: assemble all the ingredients in the bread dough and knead. The ideal is doing it in a bread machine. Put in a ball and let the garnish lift: mix the meats with spices and herbs, garlic, onion, breadcrumbs, salt and pepper. Batte 1 egg with the white of the second and reserves the remaining yellow. I add the beaten egg to the meat and mix before putting in the fridge for an hour. After the bread dough with a roller so that it is only a few millimeters thick. Cut rectangles approximately 10cm wide. Preheat the oven to 200 ° C. Take the meat mixture out of the refrigerator and form sausages 10 cm in length which are placed at the extremeness of each strip of dough. Roll the bands of dough garnished with sausages. Seal the rollers by moving the tip of the dough before closing. Brush these rollers with egg yolk mixed with a little bit of water and sprinkle with poppy seeds. Go to the oven at 180 ° C for 25 minutes.	16
2297	Le lapin au piment d_Espelette	750g.com	https://www.750g.com/le-lapin-au-piment-despelette-r366.htm	120.0	4 servings	https://static.750g.com/images/600-600/795403fd492e56da8b302380559bfa16/le-lapin-au-piment-d-espelette.jpeg	not_given	Step 1 :First, put the peppers in a hot oven _220 ° C about_ 20 minutes to burst the skin.Then, once cold, peel them and seed them.Then cut them into thin strips.2nd step :Put the rabbit in a large casserole in the ground, oil it well, salt, pepper and spice up with a pinch of Espelette pepper _be careful the pepper is strong_.Step 3:Bake thermostat 7 for 1 hour.Step 4:In a covered casserole dish, cook in a little oil the onions _minced_ over very low heat so that they are melted for about 30 minutes;When the onions are cooked add the peppers, salt pepper and spice up.Step 5:Remove the rabbit from the oven, cut it into pieces, replace the pieces in the cooking dish, add onions and peppers, put back in a hot oven for 15 to 20 minutes. Servir very hot in the same dish. Bon appetite!	7
2298	Feuilletés marins	750g.com	https://www.750g.com/feuilletes-marins-r44322.htm	35	4 servings	https://static.750g.com/images/600-600/d9d31741d1461143cd5475dbf91bd538/feuilletes-marins.png	not_given	Step 1 :Put the sorrel to thaw over low heat in a saucepan.Cook the piece of salmon in the pan with the butter for 4 min per side and let cool.Leaf the salmon by removing the skin and the edges.Preheat the oven to 210 ° C.ROW A floured work surface, spread the puff pastry and cut approximately 4 squares.2nd step :In a bowl, mix the sorrel, the cream and the cheese.Salt and pepper.Divide this mixture in the center of the squares of dough, cover with leafy salmon and fold the four corners of dough to the center.Beat the egg yolk in a bowl with 2 tablespoons of water. The help of a brush soaked in this mixture, brush the edges of the weld and linked the edges.Step 3:Then brush the surface of the puffs.Cook for about 20 min in the oven, until the dough is golden and crisp.Serve immediately.	10
2299	Cake jambon-Fromage	750g.com	https://www.750g.com/cake-jambon-fromage-r62581.htm	60.0	8 servings	https://static.750g.com/images/600-600/d124d868adac8b764102089157546376/cake-jambon-fromage.png	not_given	Step 1 :In a bowl, put the flour, yeast, 3 eggs, mustard, melted butter, salt and pepper.2nd step :Incorporate the young Holland and the ham cut into small from the paste from the paste from then the Gruyère.Step 3:Pour into a cake pan and bake 45 min at 180 ° C _Th.6_.	11
2300	Feuilleté aux 2 poissons et à l_oseille	750g.com	https://www.750g.com/feuillete-aux-2-poissons-et-a-loseille-r80652.htm	40	4 servings	https://static.750g.com/images/600-600/76dd90590707effd5a4f79b276d315de/feuillete-aux-2-poissons-et-a-l-oseille.jpeg	not_given	Step 1 :Put the sorrel to thaw over low heat in a saucepan. Cook the piece of salmon in the pan with the butter for 4 min per side and let cool. Leaf the salmon by removing the skin and the edges. Also cook the cod in the same way. Preheat the oven to 210 ° C. On a floured work surface, spread the puff pastry and cut approximately 4 squares. In a bowl, mix the sorrel, the cream and the cheese. Salt and pepper. Divide this mixture in the center of the squares of dough, cover with leafy salmon and cod cut into small pieces and fold the four corners of dough to the center. 2nd step :Beat the egg yolk in a bowl with 2 tbsp of water. Using a brush soaked in this mixture, brush the edges of the weld and linked the edges. Then brush the surface of the puffs. Cook for about 20 min in the oven, until the dough is golden and crisp. Serve immediately.	10
2301	Méli-mélo de légumes en gratin	750g.com	https://www.750g.com/meli-melo-de-legumes-en-gratin-r83345.htm	110.0	6 servings	https://static.750g.com/images/600-600/f06efd6a6a1c344f7dc4c676cfe7250a/meli-melo-de-legumes-en-gratin.jpeg	not_given	Step 1 :Prepare all the vegetables and place them in a large baking dish, wet with the broth, add the bouquet garni, and mix everything well.2nd step :Add a drizzle of olive oil, cover the dish with an aluminum sheet and cook for an hour at 180 ° C._If you have an oven casserole dish, it_s perfect!_.Step 3:After an hour of cooking, take the dish out of the oven, incorporate the meat if necessary, mix everything well to homogenize and add a little broth if necessary.Cover with grated cheese.Step 4:Bake again, for 30 minutes, without covering.Leave in the hot oven until serving.Check at the end of cooking that the vegetables are very tender.	15
2302	Mini apéro saucisses	750g.com	https://www.750g.com/mini-apero-saucisses-r63527.htm	50	6 servings	https://static.750g.com/images/600-600/a67ce6606f2a13c3557002e5b1007e34/mini-apero-saucisses.jpeg	not_given	Step 1 :Cut the sausages into sections and squares of dough.2nd step :Put mustard on the dough then place a section of sausage and roll the dough around.Step 3:Put in the oven for about 20 min.	3
2303	Halloween Knakis Momies	750g.com	https://www.750g.com/halloween-knakis-momies-r62159.htm	50	8 servings	https://static.750g.com/images/600-600/951e6a6885f6e484ae9e068263fa7130/halloween-knakis-momies.png	not_given	Step 1 :Rinse and dry the sausages carefully.Cut them in 2. Sleep the shortcrust pastry and cut 0.5 cm strips. Enclude each 1/2 Knackis starting with a trick in the length, then over the entire length, leaving an empty space before the last strip for theeyes.2nd step :Arrange these mummy on a silicone mat on a plate.Brush with a brush with a little egg yolk and bake for 15/20 minutes of cooking.At the end of cooking, add 2 drops of balsamic caramel for the eyes to re -make 2 minutes. Servir hot!	4
2304	Friand hot dog facile	750g.com	https://www.750g.com/friand-hot-dog-r88196.htm	20	4 servings	https://static.750g.com/images/600-600/4f26b89fd3dc273bbe6af54df7d557b5/friand-hot-dog-facile.jpeg	not_given	Step 1 :Sprinkle on half a puff pastry from the grated Gruyèreère, place a Strasbourg sausage and add ketchup or mustard.Close well.2nd step :Make with a knife small streaks on top and brush the puff pastry with a yellow yellow _diluted in a little water_.Step 3:Bake for 15 minutes at 180 ° C.	6
2305	Friands Kefta	750g.com	https://www.750g.com/friands-kefta-r61893.htm	20	0 servings	https://static.750g.com/images/600-600/773f19bfda60ee6b6e0e10207b2d71a0/friands-kefta.png	not_given	Step 1 :Cook the meat in a pan with the onion and the mushrooms cut into very small pieces.2nd step :Add 2 tablespoons of fresh cream and an egg yolk.Mix, salt, pepper and watch.Step 3:Put the mixture in a bowl and add the grated gruyère.Step 4:Using a bowl, make circles in the puff pastry and place a tablespoon of our mixture in the circle_s environments.Fold the circle in two to close it and brush your egg white fond.Step 5:Put in the oven at 180 ° C _Th.6_ for fifteen minutes.	8
2306	Les friands feuilletés au jambon	750g.com	https://www.750g.com/les-friands-feuilletes-au-jambon-r55678.htm	40	4 servings	https://static.750g.com/images/600-600/ba39c9eacf3d73f35a75c470708e99f0/les-friands-feuilletes-au-jambon.png	not_given	Step 1 :I slightly flour my work surface and spread the puff pastry with a roller roller with a thickness of about 3mm.2nd step :I cut the pasta into a rectangle of 15 cm by 16 cm.Step 3:I brush the edges of my beaten egg rectangles.Step 4:I have half a ham of ham, 1 tablespoon with grated Gruyèrere and a clean spoonful of chives.I fold the dough and weld the edge by pressing lightly with my fingers.Step 5:I brown the top with the egg and I cut on the dough with the tip of a fine teeth knife.Step 6:I spikes the top with the poite of a knife to let the steam escape and I cook them at 180 ° C on a plates.	5
2307	Friand de légumes	750g.com	https://www.750g.com/friand-de-legumes-r63811.htm	30	4 servings	https://static.750g.com/images/600-600/f86ebd95167e69fd4832da1a2e7a3da8/friand-de-legumes.png	not_given	Step 1 :Cut all the vegetables into very small pieces.2nd step :Put in a pan of the oil _olive or other_. Cook first the potatoes and carrots. Leave 10 min then put the other vegetables.Step 3:Once all the vegetables are cooked add 2 spoons of crème fraîche and Gruyère.Step 4:Cut the puff pastry in 4. Once the preparation has cooled, arrange on the puff pastry then close.Step 5:Put in the oven for 20 min.Step 6:Taste :_	8
2308	Friands à la viande	750g.com	https://www.750g.com/friands-a-la-viande-r33327.htm	50	4 servings	https://static.750g.com/images/600-600/e3a4eecfa3848f7884ea90d07dd78598/friands-a-la-viande.png	not_given	Step 1 :Peel the shallot and chop it. Remove the fat from the ham, cut the veal shoulder and the pork spine into pieces and chop them in the robot. 2nd step :In a bowl, mix the chopped meats, the shallot, the parsley, the leafless thyme, the cognac, 1 egg, salt and pepper. Step 3:Preheat the oven to 250 ° C _TH 8_. Separate white and yellow from the remaining egg and put them in separate containers. Step 4:Lower the puff pastry and cut 4 rectangles of the same size, about 12 x 16 cm. Divide the stuffing in the center of the rectangles, then fold the edges over it, glue with egg white passed with a brush, pinch the edges well with your fingers. Step 5:Brown with the egg yolk and place the fonds on a baking sheet covered with parchment paper. With the tip of a knife, make a small hole in each fond so that the steam escapes cooking. Step 6:Put the fonds in the oven for 15 minutes then lower the temperature at 180 ° C _Th 6_ and continue cooking for another 15 minutes, the fonds are cooked when they are well browned.	10
